 ******* Program HYDRUS
 ******* Welcome to HYDRUS-1D                                                    
 Date:  30. 5.    Time:  12: 0:53
 Units: L = cm   , T = days , M = mmol 



                               Node( 21)                      Node( 51)                      Node(151)                      Node(451)

         time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
       2159.9900     -336.28  0.1038 -0.421E-01       -309.87  0.0931 -0.773E-01       -224.32  0.3963 -0.910E-01       -193.38  0.0467 -0.253E-02
       2160.9900     -339.98  0.1023 -0.198E-01       -311.98  0.0925 -0.445E-01       -224.45  0.3963 -0.880E-01       -193.41  0.0467 -0.253E-02
       2161.9900     -338.68  0.1028 -0.659E-01       -312.51  0.0923 -0.604E-01       -224.98  0.3962 -0.845E-01       -193.44  0.0467 -0.253E-02
       2162.9900     -341.13  0.1018 -0.287E-01       -313.52  0.0920 -0.466E-01       -225.45  0.3961 -0.822E-01       -193.46  0.0467 -0.254E-02
       2163.9900     -341.73  0.1015 -0.401E-01       -314.49  0.0918 -0.464E-01       -226.01  0.3960 -0.795E-01       -193.47  0.0467 -0.255E-02
       2164.9900     -344.16  0.1006 -0.158E-01       -315.83  0.0914 -0.341E-01       -226.64  0.3958 -0.768E-01       -193.46  0.0467 -0.258E-02
       2165.9900     -342.60  0.1012 -0.584E-01       -316.18  0.0913 -0.514E-01       -227.34  0.3957 -0.743E-01       -193.44  0.0467 -0.261E-02
       2166.9900     -323.51  0.1090 -0.358E+00       -308.84  0.0933 -0.237E+00       -227.46  0.3957 -0.766E-01       -193.38  0.0467 -0.267E-02
       2167.9900     -332.06  0.1055 -0.875E-01       -308.36  0.0935 -0.134E+00       -225.47  0.3961 -0.857E-01       -193.28  0.0467 -0.275E-02
       2168.9900     -337.78  0.1032 -0.337E-01       -310.85  0.0928 -0.670E-01       -224.24  0.3964 -0.843E-01       -193.10  0.0467 -0.290E-02
       2169.9900     -341.04  0.1018 -0.173E-01       -312.84  0.0922 -0.396E-01       -224.18  0.3964 -0.799E-01       -192.79  0.0468 -0.316E-02
       2170.9900     -343.12  0.1010 -0.122E-01       -314.45  0.0918 -0.288E-01       -224.69  0.3963 -0.755E-01       -192.24  0.0469 -0.361E-02
       2171.9900     -344.83  0.1004 -0.872E-02       -315.89  0.0914 -0.234E-01       -225.47  0.3961 -0.719E-01       -191.36  0.0472 -0.457E-02
       2172.9900     -322.89  0.1093 -0.371E+00       -308.35  0.0935 -0.234E+00       -225.89  0.3960 -0.726E-01       -190.06  0.0477 -0.630E-02
       2173.9900     -322.65  0.1094 -0.234E+00       -304.10  0.0948 -0.223E+00       -223.75  0.3965 -0.842E-01       -188.08  0.0483 -0.878E-02
       2174.9900     -326.66  0.1077 -0.136E+00       -304.13  0.0947 -0.152E+00       -221.20  0.3970 -0.892E-01       -185.60  0.0492 -0.118E-01
       2175.9900     -332.80  0.1052 -0.408E-01       -306.10  0.0941 -0.763E-01       -219.73  0.3973 -0.874E-01       -182.75  0.0502 -0.152E-01
       2176.9900     -336.34  0.1038 -0.193E-01       -308.14  0.0935 -0.423E-01       -219.46  0.3974 -0.823E-01       -179.64  0.0513 -0.189E-01
       2177.9900     -338.46  0.1029 -0.132E-01       -309.74  0.0931 -0.299E-01       -219.88  0.3973 -0.774E-01       -176.33  0.0524 -0.228E-01
       2178.9900     -340.07  0.1022 -0.104E-01       -311.14  0.0927 -0.246E-01       -220.62  0.3971 -0.735E-01       -172.85  0.0536 -0.269E-01
       2179.9900     -341.48  0.1016 -0.897E-02       -312.44  0.0923 -0.218E-01       -221.47  0.3970 -0.704E-01       -169.45  0.0550 -0.314E-01
       2180.9900     -327.63  0.1073 -0.241E+00       -308.12  0.0935 -0.156E+00       -222.07  0.3968 -0.704E-01       -167.06  0.0562 -0.364E-01
       2181.9900     -334.18  0.1046 -0.482E-01       -308.15  0.0935 -0.876E-01       -221.27  0.3970 -0.755E-01       -165.30  0.0571 -0.398E-01
       2182.9900     -338.15  0.1030 -0.211E-01       -310.16  0.0930 -0.452E-01       -220.94  0.3971 -0.741E-01       -163.89  0.0578 -0.425E-01
       2183.9900     -340.47  0.1021 -0.121E-01       -311.75  0.0925 -0.294E-01       -221.31  0.3970 -0.709E-01       -162.71  0.0584 -0.447E-01
       2184.9900     -340.31  0.1021 -0.348E-01       -312.51  0.0923 -0.367E-01       -221.96  0.3969 -0.683E-01       -161.68  0.0590 -0.467E-01
       2185.9900     -339.66  0.1024 -0.499E-01       -312.68  0.0923 -0.483E-01       -222.56  0.3967 -0.670E-01       -160.77  0.0594 -0.484E-01
       2186.9900     -340.39  0.1021 -0.403E-01       -313.11  0.0922 -0.466E-01       -223.02  0.3966 -0.665E-01       -159.96  0.0598 -0.499E-01
       2187.9900     -341.91  0.1015 -0.267E-01       -313.99  0.0919 -0.379E-01       -223.47  0.3965 -0.656E-01       -159.22  0.0602 -0.512E-01
       2188.9900     -334.70  0.1044 -0.146E+00       -311.93  0.0925 -0.102E+00       -223.86  0.3964 -0.657E-01       -158.54  0.0606 -0.524E-01
       2189.9900     -340.08  0.1022 -0.228E-01       -312.65  0.0923 -0.567E-01       -223.65  0.3965 -0.679E-01       -157.91  0.0609 -0.535E-01
       2190.9900     -342.06  0.1014 -0.256E-01       -314.11  0.0919 -0.381E-01       -223.78  0.3965 -0.665E-01       -157.32  0.0612 -0.545E-01
       2191.9900     -344.21  0.1006 -0.104E-01       -315.42  0.0915 -0.263E-01       -224.30  0.3963 -0.645E-01       -156.76  0.0615 -0.554E-01
       2192.9900     -345.69  0.1002 -0.871E-02       -316.68  0.0912 -0.210E-01       -225.05  0.3962 -0.624E-01       -156.24  0.0617 -0.562E-01
       2193.9900     -347.15  0.0997 -0.504E-02       -317.90  0.0908 -0.174E-01       -225.91  0.3960 -0.606E-01       -155.75  0.0620 -0.570E-01
       2194.9900     -333.48  0.1049 -0.218E+00       -313.77  0.0920 -0.135E+00       -226.58  0.3959 -0.611E-01       -155.29  0.0622 -0.578E-01
       2195.9900     -336.25  0.1038 -0.927E-01       -312.32  0.0924 -0.108E+00       -225.86  0.3960 -0.672E-01       -154.85  0.0624 -0.586E-01
       2196.9900     -331.10  0.1059 -0.182E+00       -310.20  0.0930 -0.144E+00       -224.91  0.3962 -0.704E-01       -154.44  0.0626 -0.593E-01
       2197.9900     -337.18  0.1034 -0.441E-01       -311.01  0.0927 -0.806E-01       -223.82  0.3964 -0.728E-01       -154.06  0.0628 -0.600E-01
       2198.9900     -340.44  0.1021 -0.275E-01       -312.77  0.0922 -0.467E-01       -223.43  0.3965 -0.709E-01       -153.70  0.0630 -0.607E-01
       2199.9900     -338.48  0.1029 -0.759E-01       -312.75  0.0923 -0.646E-01       -223.60  0.3965 -0.686E-01       -153.36  0.0632 -0.613E-01
       2200.9900     -328.34  0.1070 -0.226E+00       -308.73  0.0934 -0.161E+00       -223.46  0.3965 -0.702E-01       -153.05  0.0634 -0.620E-01
       2201.9900     -335.19  0.1042 -0.465E-01       -309.16  0.0932 -0.871E-01       -222.35  0.3968 -0.745E-01       -152.75  0.0635 -0.626E-01
       2202.9900     -339.16  0.1026 -0.210E-01       -311.20  0.0927 -0.451E-01       -221.91  0.3969 -0.726E-01       -152.47  0.0636 -0.633E-01
       2203.9900     -332.31  0.1054 -0.150E+00       -309.49  0.0932 -0.108E+00       -221.99  0.3968 -0.709E-01       -152.20  0.0638 -0.640E-01
       2204.9900     -335.79  0.1040 -0.533E-01       -309.58  0.0931 -0.748E-01       -221.58  0.3969 -0.725E-01       -151.92  0.0639 -0.650E-01
       2205.9900     -339.55  0.1024 -0.158E-01       -311.29  0.0927 -0.401E-01       -221.51  0.3970 -0.709E-01       -151.77  0.0641 -0.660E-01
       2206.9900     -341.57  0.1016 -0.117E-01       -312.79  0.0922 -0.271E-01       -221.96  0.3969 -0.681E-01       -151.69  0.0641 -0.665E-01
       2207.9900     -343.06  0.1010 -0.919E-02       -314.07  0.0919 -0.221E-01       -222.70  0.3967 -0.656E-01       -151.65  0.0641 -0.668E-01
       2208.9900     -344.54  0.1005 -0.561E-02       -315.32  0.0915 -0.184E-01       -223.55  0.3965 -0.634E-01       -151.63  0.0642 -0.670E-01
       2209.9900     -345.83  0.1001 -0.463E-02       -316.52  0.0912 -0.164E-01       -224.49  0.3963 -0.615E-01       -151.61  0.0642 -0.671E-01
       2210.9900     -346.88  0.0998 -0.624E-02       -317.64  0.0909 -0.163E-01       -225.45  0.3961 -0.599E-01       -151.60  0.0642 -0.672E-01
       2211.9900     -348.09  0.0994 -0.457E-02       -318.76  0.0906 -0.153E-01       -226.43  0.3959 -0.585E-01       -151.59  0.0642 -0.674E-01
       2212.9900     -343.08  0.1010 -0.859E-01       -317.86  0.0908 -0.579E-01       -227.30  0.3957 -0.580E-01       -151.57  0.0642 -0.675E-01
       2213.9900     -346.30  0.1000 -0.193E-01       -318.37  0.0907 -0.396E-01       -227.71  0.3956 -0.593E-01       -151.57  0.0642 -0.676E-01
       2214.9900     -348.56  0.0993 -0.972E-02       -319.77  0.0903 -0.247E-01       -228.22  0.3955 -0.587E-01       -151.56  0.0642 -0.677E-01
       2215.9900     -350.15  0.0988 -0.639E-02       -321.04  0.0900 -0.187E-01       -228.97  0.3953 -0.573E-01       -151.55  0.0642 -0.677E-01
       2216.9900     -351.49  0.0984 -0.474E-02       -322.22  0.0896 -0.157E-01       -229.84  0.3951 -0.559E-01       -151.55  0.0642 -0.677E-01
       2217.9900     -352.71  0.0980 -0.384E-02       -323.36  0.0893 -0.141E-01       -230.78  0.3949 -0.546E-01       -151.55  0.0642 -0.677E-01
       2218.9900     -336.04  0.1039 -0.246E+00       -318.25  0.0907 -0.146E+00       -231.48  0.3948 -0.557E-01       -151.55  0.0642 -0.677E-01
       2219.9900     -312.51  0.1135 -0.558E+00       -304.77  0.0945 -0.404E+00       -229.91  0.3951 -0.691E-01       -151.55  0.0642 -0.676E-01
       2220.9900     -302.62  0.1179 -0.606E+00       -293.81  0.0985 -0.502E+00       -224.14  0.3964 -0.948E-01       -151.56  0.0642 -0.675E-01
       2221.9900     -303.65  0.1174 -0.436E+00       -289.26  0.1001 -0.410E+00       -216.65  0.3980 -0.114E+00       -151.57  0.0642 -0.674E-01
       2222.9900     -276.00  0.1322 -0.116E+01       -271.05  0.1067 -0.936E+00       -208.00  0.3995 -0.132E+00       -151.59  0.0642 -0.672E-01
       2223.9900     -292.55  0.1233 -0.312E+00       -272.22  0.1062 -0.374E+00       -196.75  0.4014 -0.149E+00       -151.61  0.0642 -0.670E-01
       2224.9900     -299.49  0.1196 -0.141E+00       -274.33  0.1055 -0.175E+00       -191.89  0.4022 -0.137E+00       -151.63  0.0642 -0.668E-01
       2225.9900     -299.68  0.1195 -0.158E+00       -274.45  0.1054 -0.155E+00       -190.03  0.4024 -0.126E+00       -151.65  0.0641 -0.665E-01
       2226.9900     -304.73  0.1168 -0.282E-01       -276.31  0.1048 -0.664E-01       -189.24  0.4025 -0.117E+00       -151.67  0.0641 -0.663E-01
       2227.9900     -307.18  0.1157 -0.167E-01       -278.11  0.1041 -0.389E-01       -189.47  0.4025 -0.108E+00       -151.69  0.0641 -0.662E-01
       2228.9900     -309.06  0.1150 -0.837E-02       -279.69  0.1035 -0.285E-01       -190.18  0.4024 -0.101E+00       -151.69  0.0641 -0.662E-01
       2229.9900     -310.51  0.1144 -0.890E-02       -281.12  0.1030 -0.259E-01       -191.09  0.4023 -0.963E-01       -151.67  0.0641 -0.664E-01
       2230.9900     -312.21  0.1137 -0.193E-02       -282.60  0.1025 -0.203E-01       -192.08  0.4021 -0.921E-01       -151.63  0.0642 -0.670E-01
       2231.9900     -282.13  0.1289 -0.802E+00       -269.46  0.1075 -0.593E+00       -191.24  0.4023 -0.101E+00       -151.57  0.0642 -0.678E-01
       2232.9900     -291.69  0.1238 -0.239E+00       -268.61  0.1079 -0.272E+00       -185.68  0.4029 -0.115E+00       -151.47  0.0643 -0.690E-01
       2233.9900     -297.39  0.1207 -0.841E-01       -270.28  0.1071 -0.115E+00       -183.25  0.4033 -0.111E+00       -151.35  0.0644 -0.704E-01
       2234.9900     -301.23  0.1187 -0.151E-01       -272.15  0.1062 -0.449E-01       -182.95  0.4033 -0.104E+00       -151.21  0.0645 -0.720E-01
       2235.9900     -303.16  0.1177 -0.778E-02       -273.71  0.1057 -0.276E-01       -183.56  0.4032 -0.984E-01       -151.07  0.0646 -0.736E-01
       2236.9900     -304.80  0.1168 -0.283E-02       -275.17  0.1052 -0.206E-01       -184.50  0.4031 -0.943E-01       -150.92  0.0647 -0.752E-01
       2237.9900     -307.86  0.1154  0.212E-01       -277.43  0.1044  0.440E-02       -185.83  0.4029 -0.902E-01       -150.78  0.0648 -0.767E-01
       2238.9900     -310.32  0.1144  0.183E-01       -279.75  0.1035  0.114E-01       -187.54  0.4027 -0.858E-01       -150.64  0.0649 -0.782E-01
